image_name,species,file_path,image_path,blurry_image,humans_present,other_taxa,niqe_score
Bellis_perennis_78344.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_78344.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_78344.jpg,No,No,No,3.858398721180681
Bellis_perennis_80404.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_80404.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_80404.jpg,No,No,No,5.325408895048096
Bellis_perennis_63944.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_63944.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_63944.jpg,No,No,Yes,3.304770134654144
Bellis_perennis_37288.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_37288.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_37288.jpg,No,No,No,3.780477996021354
Bellis_perennis_48252.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_48252.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_48252.jpg,No,No,No,4.053491437123319
Bellis_perennis_61141.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_61141.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_61141.jpg,No,No,No,4.5134932463721205
Bellis_perennis_4520.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_4520.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_4520.jpg,No,Yes,No,5.22153182386699
Bellis_perennis_3148.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_3148.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_3148.jpg,No,No,No,4.009550040736673
Bellis_perennis_62449.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_62449.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_62449.jpg,No,No,Yes,3.189123876836439
Bellis_perennis_73523.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_73523.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_73523.jpg,No,No,No,4.154951779944883
Bellis_perennis_1821.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_1821.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_1821.jpg,No,No,No,4.186418872755562
Bellis_perennis_31941.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_31941.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_31941.jpg,No,No,Yes,4.3182087055338485
