image_name,species,file_path,image_path,blurry_image,humans_present,other_taxa,niqe_score
Bellis_perennis_44727.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_44727.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_44727.jpg,No,No,No,6.553364596786511
Bellis_perennis_18869.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_18869.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_18869.jpg,No,Yes,No,6.144828470266642
Bellis_perennis_67322.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_67322.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_67322.jpg,No,No,No,6.433592192987113
Bellis_perennis_7990.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_7990.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_7990.jpg,No,No,No,6.302922644368419
Bellis_perennis_10116.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_10116.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_10116.jpeg,No,No,Yes,7.738376694519405
Bellis_perennis_80140.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_80140.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_80140.jpeg,No,No,No,6.293921905045935
Bellis_perennis_23208.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_23208.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_23208.jpeg,No,No,No,6.6143827825582
Bellis_perennis_15718.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_15718.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_15718.jpeg,No,No,No,6.05681896051629
Bellis_perennis_75565.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_75565.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_75565.jpeg,No,No,Yes,6.091941395753652
Bellis_perennis_34226.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_34226.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_34226.jpeg,No,No,Yes,6.07003292016058
Bellis_perennis_29726.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_123\Bellis_perennis\Bellis_perennis_29726.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Bellis_perennis/Bellis_perennis_29726.jpeg,No,No,No,6.035329380218861
Leucanthemum_vulgare_91341.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_123\Leucanthemum_vulgare\Leucanthemum_vulgare_91341.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Leucanthemum_vulgare/Leucanthemum_vulgare_91341.jpg,No,No,No,6.07950347542514
Leucanthemum_vulgare_106247.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_123\Leucanthemum_vulgare\Leucanthemum_vulgare_106247.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Leucanthemum_vulgare/Leucanthemum_vulgare_106247.jpg,No,No,No,6.836898827050356
Leucanthemum_vulgare_94610.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_123\Leucanthemum_vulgare\Leucanthemum_vulgare_94610.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Leucanthemum_vulgare/Leucanthemum_vulgare_94610.jpg,No,No,No,6.71340275268382
Leucanthemum_vulgare_96307.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_123\Leucanthemum_vulgare\Leucanthemum_vulgare_96307.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Leucanthemum_vulgare/Leucanthemum_vulgare_96307.jpg,No,No,No,7.570422109862681
Leucanthemum_vulgare_109773.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_123\Leucanthemum_vulgare\Leucanthemum_vulgare_109773.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Leucanthemum_vulgare/Leucanthemum_vulgare_109773.jpg,No,No,No,6.235578160360762
Leucanthemum_vulgare_96464.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_123\Leucanthemum_vulgare\Leucanthemum_vulgare_96464.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Leucanthemum_vulgare/Leucanthemum_vulgare_96464.jpeg,No,No,No,6.370739652757965
Leucanthemum_vulgare_105088.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_123\Leucanthemum_vulgare\Leucanthemum_vulgare_105088.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_123/Leucanthemum_vulgare/Leucanthemum_vulgare_105088.jpeg,No,No,No,6.99848542711211
